X,Y,FFMC,DMC,DC,ISI,temp,RH,wind,rain,log_area,temp_RH_ratio,drought_index,wind_ISI_impact,high_temp_risk,is_summer,month_apr,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_fri,day_mon,day_sat,day_sun,day_thu,day_tue,day_wed
1,4,91.0,129.5,692.6,7.0,21.7,38,2.2,0.0,0.35767444427181594,0.5564102564102564,822.1,15.400000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,5,90.9,126.5,686.5,7.0,21.9,39,1.8,0.0,0.3852624007906449,0.5475,813.0,12.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,2,95.5,99.9,513.3,13.2,23.3,31,4.5,0.0,0.4382549309311553,0.728125,613.1999999999999,59.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,6,90.1,108.0,529.8,12.5,21.2,51,8.9,0.0,0.4762341789963716,0.4076923076923077,637.8,111.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,90.0,51.3,296.3,8.7,16.6,53,5.4,0.0,0.5364933705145685,0.3074074074074074,347.6,46.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,5,95.5,99.9,513.3,13.2,23.8,32,5.4,0.0,0.5709795465857378,0.7212121212121212,613.1999999999999,71.28,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,95.2,131.7,578.8,10.4,27.4,22,4.0,0.0,0.6418538861723948,1.191304347826087,710.5,41.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,4,90.1,39.7,86.6,6.2,13.2,40,5.4,0.0,0.6678293725756554,0.32195121951219513,126.3,33.480000000000004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8,3,84.4,73.4,671.9,3.2,24.2,28,3.6,0.0,0.6729444732424258,0.8344827586206897,745.3,11.520000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,2,94.8,108.3,647.1,17.0,17.4,43,6.7,0.0,0.7275486072772778,0.39545454545454545,755.4,113.9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,6,93.7,80.9,685.2,17.9,23.7,25,4.5,0.0,0.7514160886839212,0.9115384615384615,766.1,80.55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6,5,92.5,56.4,433.3,7.1,23.2,39,5.4,0.0,0.7839015438284094,0.58,489.7,38.34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9,9,90.1,68.6,355.2,7.2,24.8,29,2.2,0.0,0.8586616190375187,0.8266666666666667,423.79999999999995,15.840000000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,90.1,51.2,424.1,6.2,24.6,43,1.8,0.0,0.8878912573524571,0.5590909090909091,475.3,11.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,4,94.3,85.1,692.3,15.9,20.1,47,4.9,0.0,0.9001613499442714,0.41875,777.4,77.91000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,5,93.4,145.4,721.4,8.1,29.6,27,2.7,0.0,0.9001613499442714,1.0571428571428572,866.8,21.87,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7,4,94.8,108.3,647.1,17.0,16.4,47,1.3,0.0,0.9400072584914712,0.3416666666666666,755.4,22.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,93.4,145.4,721.4,8.1,28.6,27,2.2,0.0,0.959350221334602,1.0214285714285716,866.8,17.82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,2,92.1,111.2,654.1,9.6,18.4,45,3.6,0.0,0.9669838461896731,0.39999999999999997,765.3000000000001,34.56,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,92.1,111.2,654.1,9.6,20.5,35,4.0,0.0,0.9707789171582248,0.5694444444444444,765.3000000000001,38.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,92.4,117.9,668.0,12.2,19.0,34,5.8,0.0,0.9895411936137477,0.5428571428571428,785.9,70.75999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7,4,90.1,39.7,86.6,6.2,16.1,29,3.1,0.0,1.0116009116784799,0.5366666666666667,126.3,19.220000000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6,4,95.2,131.7,578.8,10.4,20.3,41,4.0,0.0,1.0647107369924282,0.48333333333333334,710.5,41.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,3,90.6,50.1,100.4,7.8,15.2,31,8.5,0.0,1.0784095813505903,0.475,150.5,66.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8,6,92.5,121.1,674.4,8.6,17.8,56,1.8,0.0,1.0818051703517284,0.312280701754386,795.5,15.48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8,5,89.7,90.0,704.4,4.8,17.8,67,2.2,0.0,1.1019400787607843,0.26176470588235295,794.4,10.56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6,5,84.9,18.2,55.0,3.0,5.3,70,4.5,0.0,1.144222799920162,0.07464788732394366,73.2,13.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6,5,92.1,111.2,654.1,9.6,16.6,47,0.9,0.0,1.1908875647772805,0.3458333333333334,765.3000000000001,8.64,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,96.0,127.1,570.5,16.5,23.4,33,4.5,0.0,1.2556160374777743,0.6882352941176471,697.6,74.25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,91.2,48.3,97.8,12.5,14.6,26,9.4,0.0,1.2612978709452054,0.5407407407407407,146.1,117.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8,6,95.2,131.7,578.8,10.4,20.7,45,2.2,0.0,1.2669476034873244,0.45,710.5,22.880000000000003,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,4,92.9,133.3,699.6,9.2,21.9,35,1.8,0.0,1.2725655957915476,0.6083333333333333,832.9000000000001,16.56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8,6,85.6,90.4,609.6,6.6,17.4,50,4.0,0.0,1.3056264580524357,0.34117647058823525,700.0,26.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,91.4,142.4,601.4,10.6,20.1,39,5.4,0.0,1.3190856114264407,0.5025000000000001,743.8,57.24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,90.9,126.5,686.5,7.0,17.7,39,2.2,0.0,1.4036429994545037,0.4425,813.0,15.400000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,4,90.2,96.9,624.2,8.9,14.2,53,1.8,0.0,1.5040773967762742,0.26296296296296295,721.1,16.02,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4,90.2,96.9,624.2,8.9,20.3,39,4.9,0.0,1.7101878155342434,0.5075000000000001,721.1,43.61000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,5,81.5,9.1,55.2,2.7,5.8,54,5.8,0.0,1.724550719534605,0.10545454545454545,64.3,15.66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,90.2,99.6,631.2,6.3,19.2,44,2.7,0.0,1.7387102481382397,0.42666666666666664,730.8000000000001,17.01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,90.1,82.9,735.7,6.2,18.3,45,2.2,0.0,1.7715567619105355,0.3978260869565218,818.6,13.640000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8,6,88.8,147.3,614.5,9.0,14.4,66,5.4,0.0,1.8293763327993617,0.21492537313432836,761.8,48.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,92.4,124.1,680.7,8.5,23.9,32,6.7,0.0,1.8453002361560848,0.7242424242424242,804.8000000000001,56.95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8,6,84.9,32.8,664.2,3.0,19.1,32,4.0,0.0,1.8625285401162623,0.5787878787878789,697.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5,4,86.8,15.6,48.3,3.9,12.4,53,2.2,0.0,1.998773638612381,0.22962962962962963,63.9,8.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,4,91.7,48.5,696.1,11.1,16.8,45,4.5,0.0,2.057962510002712,0.3652173913043478,744.6,49.949999999999996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8,6,93.9,135.7,586.7,15.1,20.8,34,4.9,0.0,2.0744289998562917,0.5942857142857143,722.4000000000001,73.99000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,5,91.0,129.5,692.6,7.0,17.6,46,3.1,0.0,2.0844290831908747,0.374468085106383,822.1,21.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8,6,89.3,51.3,102.2,9.6,11.5,39,5.8,0.0,2.1029138978649784,0.2875,153.5,55.68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,5,90.9,126.5,686.5,7.0,21.0,42,2.2,0.0,2.1162555148025524,0.4883720930232558,813.0,15.400000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6,4,90.8,41.9,89.4,7.9,13.3,42,0.9,0.0,2.128231705849268,0.30930232558139537,131.3,7.11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7,4,90.7,44.0,92.4,5.5,11.5,60,4.0,0.0,2.2235418856535927,0.1885245901639344,136.4,22.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6,5,91.2,48.3,97.8,12.5,11.7,33,4.0,0.0,2.231089091288976,0.34411764705882353,146.1,50.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,5,95.2,131.7,578.8,10.4,24.2,28,2.7,0.0,2.2700619012884857,0.8344827586206897,710.5,28.080000000000002,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,94.8,108.3,647.1,17.0,24.6,22,4.5,0.0,2.2731562823032334,1.0695652173913044,755.4,76.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,5,92.9,133.3,699.6,9.2,24.3,25,4.0,0.0,2.3427668826268775,0.9346153846153846,832.9000000000001,36.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,2,94.8,108.3,647.1,17.0,24.6,22,4.5,0.0,2.3988039507345884,1.0695652173913044,755.4,76.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5,93.9,135.7,586.7,15.1,23.5,36,5.4,0.0,2.3997118037247684,0.6351351351351351,722.4000000000001,81.54,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,5,81.5,9.1,55.2,2.7,5.8,54,5.8,0.0,2.4790562361098245,0.10545454545454545,64.3,15.66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,92.9,137.0,706.4,9.2,21.5,15,0.9,0.0,2.4898941912990393,1.34375,843.4,8.28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3,4,91.0,129.5,692.6,7.0,13.9,59,6.3,0.0,2.50470927708418,0.23166666666666666,822.1,44.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,4,63.5,70.8,665.3,0.8,22.6,38,3.6,0.0,2.511223958105374,0.5794871794871795,736.0999999999999,2.8800000000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,5,91.0,129.5,692.6,7.0,21.6,33,2.2,0.0,2.528125768907977,0.6352941176470589,822.1,15.400000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6,5,90.1,37.6,83.7,7.2,12.4,54,3.6,0.0,2.5726122302071057,0.22545454545454546,121.30000000000001,25.92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7,4,83.9,8.7,32.1,2.1,8.8,68,2.2,0.0,2.642622395779755,0.127536231884058,40.8,4.620000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,6,91.4,37.9,673.8,5.2,20.2,37,2.7,0.0,2.6878474937846906,0.531578947368421,711.6999999999999,14.040000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5,6,90.6,50.1,100.4,7.8,15.1,64,4.0,0.0,2.7073833121145063,0.2323076923076923,150.5,31.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,5,92.9,137.0,706.4,9.2,22.1,34,1.8,0.0,2.745345985845907,0.6314285714285715,843.4,16.56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2,2,93.5,139.4,594.2,20.3,22.9,31,7.2,0.0,2.800325477211381,0.715625,733.6,146.16,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,5,91.0,129.5,692.6,7.0,20.7,37,2.2,0.0,2.9014215940827497,0.5447368421052632,822.1,15.400000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6,5,92.4,117.9,668.0,12.2,19.6,33,6.3,0.0,3.007166651179654,0.5764705882352942,785.9,76.86,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8,3,93.7,80.9,685.2,17.9,23.2,26,4.9,0.0,3.1949928844048685,0.8592592592592593,766.1,87.71,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4,4,90.6,43.7,686.9,6.7,18.4,25,3.1,0.0,3.2280337626529665,0.7076923076923076,730.6,20.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,4,93.5,139.4,594.2,20.3,5.1,96,5.8,0.0,3.295836866004329,0.05257731958762886,733.6,117.74,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,4,94.3,85.1,692.3,15.9,20.1,47,4.9,0.0,3.3006401266708405,0.41875,777.4,77.91000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7,3,87.6,52.2,103.8,5.0,11.0,46,5.8,0.0,3.3446270301737613,0.23404255319148937,156.0,29.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4,4,91.7,35.8,80.8,7.8,17.0,27,4.9,0.0,3.389799336709786,0.6071428571428571,116.6,38.22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,4,91.7,35.8,80.8,7.8,17.0,27,4.9,0.0,3.389799336709786,0.6071428571428571,116.6,38.22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4,4,92.4,124.1,680.7,8.5,16.9,60,1.3,0.0,3.4170707308184456,0.27704918032786885,804.8000000000001,11.05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,3,88.6,91.8,709.9,7.1,12.4,73,6.3,0.0,3.4442568711226023,0.16756756756756758,801.6999999999999,44.73,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4,5,92.9,133.3,699.6,9.2,19.4,19,1.3,0.0,3.487986511734546,0.97,832.9000000000001,11.959999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6,5,90.1,39.7,86.6,6.2,15.2,27,3.1,0.0,3.492256112609122,0.5428571428571428,126.3,19.220000000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8,6,90.2,99.6,631.2,6.3,16.2,59,3.1,0.0,3.4986265269937014,0.26999999999999996,730.8000000000001,19.53,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,93.3,141.2,713.9,13.9,18.6,49,3.6,0.0,3.607669398688393,0.37200000000000005,855.0999999999999,50.04,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,3,87.6,52.2,103.8,5.0,11.0,46,5.8,0.0,3.6336309798834576,0.23404255319148937,156.0,29.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,2,88.3,150.3,309.9,6.8,13.4,79,3.6,0.0,3.6381123370602833,0.1675,460.2,24.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7,4,90.1,82.9,735.7,6.2,15.4,57,4.5,0.0,3.6560979645895566,0.2655172413793104,818.6,27.900000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,4,93.5,149.3,728.6,8.1,22.9,39,4.9,0.0,3.902982260775997,0.5725,877.9000000000001,39.69,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7,5,91.7,48.5,696.1,11.1,16.1,44,4.0,0.0,3.9193957597575593,0.3577777777777778,744.6,44.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
8,6,92.2,81.8,480.8,11.9,20.1,34,4.5,0.0,4.08260930600368,0.5742857142857143,562.6,53.550000000000004,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,6,93.5,149.3,728.6,8.1,28.3,26,3.1,0.0,4.175924549214524,1.0481481481481483,877.9000000000001,25.11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8,6,92.2,81.8,480.8,11.9,16.4,43,4.0,0.0,4.280824129164719,0.3727272727272727,562.6,47.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,4,92.9,133.3,699.6,9.2,26.4,21,4.5,0.0,4.494126887194767,1.2,832.9000000000001,41.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,5,93.5,149.3,728.6,8.1,27.8,27,3.1,0.0,4.566221435849517,0.9928571428571429,877.9000000000001,25.11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6,4,91.0,129.5,692.6,7.0,18.7,43,2.7,0.0,4.648133885420207,0.425,822.1,18.900000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9,4,84.4,73.4,671.9,3.2,24.3,36,3.1,0.0,4.669646205172456,0.6567567567567568,745.3,9.920000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,5,92.5,121.1,674.4,8.6,17.7,25,3.1,0.0,5.049086480470509,0.6807692307692308,795.5,26.66,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8,6,91.4,142.4,601.4,10.6,19.6,41,5.8,0.0,5.285637313390662,0.4666666666666667,743.8,61.48,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,92.5,121.1,674.4,8.6,18.2,46,1.8,0.0,5.307970623576175,0.3872340425531915,795.5,15.48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,2,91.0,129.5,692.6,7.0,18.8,40,2.2,0.0,5.365415110080531,0.4585365853658537,822.1,15.400000000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6,5,92.5,121.1,674.4,8.6,25.1,27,4.0,0.0,6.995619625423205,0.8964285714285715,795.5,34.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7,5,81.9,3.0,7.9,3.5,13.4,75,1.8,0.0,0.0,0.1763157894736842,10.9,6.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,3,88.0,17.2,43.5,3.8,15.2,51,2.7,0.0,0.0,0.29230769230769227,60.7,10.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,83.0,23.3,85.3,2.3,16.7,20,3.1,0.0,0.0,0.7952380952380952,108.6,7.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,4,94.2,122.3,589.9,12.9,15.4,66,4.0,0.0,2.4096441652874536,0.22985074626865673,712.1999999999999,51.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,4,91.8,175.1,700.7,13.8,21.9,73,7.6,1.0,0.0,0.2959459459459459,875.8000000000001,104.88,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,91.8,175.1,700.7,13.8,22.4,54,7.6,0.0,1.3532545070416904,0.40727272727272723,875.8000000000001,104.88,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,91.8,175.1,700.7,13.8,26.8,38,6.3,0.0,0.5653138090500605,0.6871794871794872,875.8000000000001,86.94,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,91.8,175.1,700.7,13.8,25.7,39,5.4,0.0,0.08617769624105233,0.6425,875.8000000000001,74.52000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,92.2,91.6,503.6,9.6,20.7,70,2.2,0.0,0.5596157879354227,0.2915492957746479,595.2,21.12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,6,93.1,157.3,666.7,13.5,28.7,28,2.7,0.0,0.0,0.9896551724137931,824.0,36.45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,93.1,157.3,666.7,13.5,21.7,40,0.4,0.0,1.244154593958768,0.5292682926829269,824.0,5.4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,5,93.1,157.3,666.7,13.5,26.8,25,3.1,0.0,0.5187937934151675,1.0307692307692309,824.0,41.85,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,5,93.1,157.3,666.7,13.5,24.0,36,3.1,0.0,0.2151113796169455,0.6486486486486487,824.0,41.85,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,93.1,157.3,666.7,13.5,22.1,37,3.6,0.0,0.19062035960864973,0.5815789473684211,824.0,48.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,91.9,109.2,565.5,8.0,21.4,38,2.7,0.0,0.9242589015233319,0.5487179487179487,674.7,21.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,3,91.6,138.1,621.7,6.3,18.9,41,3.1,0.0,2.428336298299606,0.44999999999999996,759.8000000000001,19.53,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,87.5,77.0,694.8,5.0,22.3,46,4.0,0.0,0.0,0.474468085106383,771.8,20.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,6,94.2,117.2,581.1,11.0,23.9,41,2.2,0.0,2.199444334074532,0.569047619047619,698.3000000000001,24.200000000000003,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,3,94.2,117.2,581.1,11.0,21.4,44,2.7,0.0,0.5187937934151675,0.4755555555555555,698.3000000000001,29.700000000000003,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,91.8,170.9,692.3,13.7,20.6,59,0.9,0.0,0.0,0.3433333333333334,863.1999999999999,12.33,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,4,91.8,170.9,692.3,13.7,23.7,40,1.8,0.0,0.8671004876833833,0.5780487804878048,863.1999999999999,24.66,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,4,93.6,97.9,542.0,14.4,28.3,32,4.0,0.0,2.2874714551839976,0.8575757575757575,639.9,57.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,4,91.6,112.4,573.0,8.9,11.2,84,7.6,0.0,1.4586150226995167,0.13176470588235292,685.4,67.64,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,4,91.6,112.4,573.0,8.9,21.4,42,3.1,0.0,1.6582280766035324,0.4976744186046511,685.4,27.590000000000003,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,3,91.1,141.1,629.1,7.1,19.3,39,3.6,0.0,0.9400072584914712,0.48250000000000004,770.2,25.56,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,4,94.3,167.6,684.4,13.0,21.8,53,3.1,0.0,2.020222182019865,0.40370370370370373,852.0,40.300000000000004,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,4,93.7,102.2,550.3,14.6,22.1,54,7.6,0.0,0.5822156198526637,0.40181818181818185,652.5,110.96,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,5,94.3,131.7,607.1,22.7,19.4,55,4.0,0.0,0.15700374880966478,0.3464285714285714,738.8,90.8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,92.1,152.6,658.2,14.3,23.7,24,3.1,0.0,0.0,0.948,810.8000000000001,44.330000000000005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4,92.1,152.6,658.2,14.3,21.0,32,3.1,0.0,0.0,0.6363636363636364,810.8000000000001,44.330000000000005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,4,92.1,152.6,658.2,14.3,19.1,53,2.7,0.0,1.6863989535702288,0.35370370370370374,810.8000000000001,38.61000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,92.1,152.6,658.2,14.3,21.8,56,3.1,0.0,0.41871033485818504,0.3824561403508772,810.8000000000001,44.330000000000005,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,6,92.1,152.6,658.2,14.3,20.1,58,4.5,0.0,2.329227023940467,0.34067796610169493,810.8000000000001,64.35000000000001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5,92.1,152.6,658.2,14.3,20.2,47,4.0,0.0,1.4085449700547104,0.42083333333333334,810.8000000000001,57.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
